1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),16 - Latitude (decimal),17 - Longitude (decimal),34 - Skew Angle (degrees),48 - Length of Maximum Span (ft.)
41,Oregon,07552A002 07662,State Highway Agency,65,Wasco County,0,63950,Rowena CDP,1954,22270,Concrete Continuous,Slab,3,89.9,ROWENA CONN             ,I-84 (HWY 002)    ,Fair,69,7550.2,45.67626,-121.278786,0,34.1
41,Oregon,09312A001F00095,State Highway Agency,29,Jackson County,0,0,No Place Code,1965,16,Prestressed Concrete,Stringer/Multi-beam or Girder,7,565.9,I-5 (HWY 001)           ,OR 273 (HWY 273)  ,Fair,58,15225.5,42.018486,-122.61105,0,90.9
41,Oregon,03780 273 00363,State Highway Agency,29,Jackson County,0,0,No Place Code,1914,156,Concrete Continuous,Tee Beam,3,79.1,"CORP, OR 273 (Hwy 273)  ",OR 273 (HWY 273)  ,Fair,109,2075.3,42.092,-122.58968,0,28.9
41,Oregon,08452 021 00883,State Highway Agency,29,Jackson County,0,0,No Place Code,1959,542,Concrete Continuous,Tee Beam,3,100.1,EMIGRANT CREEK          ,OR 66 (HWY 021)   ,Fair,64,3086,42.137512,-122.57443,45,40
41,Oregon,03781 273 00470,State Highway Agency,29,Jackson County,0,0,No Place Code,1914,156,Concrete Continuous,Tee Beam,3,89.9,CORP                    ,OR 273 (HWY 273)  ,Fair,109,2359.4,42.086037,-122.59308,41,30.8
41,Oregon,09260A001 00461,State Highway Agency,29,Jackson County,0,0,No Place Code,1965,15760,Prestressed Concrete,Stringer/Multi-beam or Girder,3,135.8,HWY 273                 ,I-5 (HWY 001)     ,Fair,58,12031.9,42.064037,-122.602585,35,46.9
41,Oregon,00524 292 00664,State Highway Agency,65,Wasco County,0,0,No Place Code,1921,315,Concrete,Arch - Deck,1,101,DRY CANYON CREEK        ,HWY 100           ,Fair,102,2320.7,45.6814,-121.303535,0,75.1
41,Oregon,09259A001 00532,State Highway Agency,29,Jackson County,0,0,No Place Code,1965,7880,Prestressed Concrete,Stringer/Multi-beam or Girder,3,202.1,OR 273 (HWY 273)        ,I-5 (HWY 001) NB  ,Fair,58,8354.5,42.073112,-122.60547,25,76.1
41,Oregon,09259 001 00536,State Highway Agency,29,Jackson County,0,0,No Place Code,1965,7880,Prestressed Concrete,Stringer/Multi-beam or Girder,3,233.9,OR 273 (HWY 273)        ,I-5 (HWY 001) SB  ,Fair,58,13507.4,42.073162,-122.60589,26,86.9
41,Oregon,00523 292 00597,State Highway Agency,65,Wasco County,0,0,No Place Code,1920,315,Concrete,Stringer/Multi-beam or Girder,1,20,HOG CREEK CANYON        ,HWY 292           ,Fair,103,551.5,45.67791,-121.314186,0,20
41,Oregon,21085 015 06836,State Highway Agency,39,Lane County,0,0,No Place Code,2008,189,Prestressed Concrete,Slab,1,23.3,CREEK                   ,OR 242 (HWY 015)  ,Good,15,779.5,44.189667,-121.89482,0,23.3
41,Oregon,21084 015 06670,State Highway Agency,39,Lane County,0,0,No Place Code,2008,189,Prestressed Concrete,Slab,1,37.1,CREEK                   ,OR 242 (HWY 015)  ,Good,15,1569.1,44.17828,-121.90881,30,37.1
41,Oregon,20673 001 01034,State Highway Agency,29,Jackson County,0,0,No Place Code,2008,15760,Prestressed Concrete,Box Beam or Girders - Multiple,1,75.1,NEIL CREEK RD           ,I-5 (HWY 001)     ,Fair,15,7616.6,42.13509,-122.63528,25,75.1
41,Oregon,03761A270 01823,State Highway Agency,29,Jackson County,0,0,No Place Code,1962,3247,Concrete Continuous,Tee Beam,3,84,N FK LITTLE BUTTE CREEK ,OR 140 (HWY 270)  ,Fair,61,2562.7,42.406734,-122.54309,25,49.9
41,Oregon,21378 021 00426,State Highway Agency,29,Jackson County,0,0,No Place Code,2011,2155,Prestressed Concrete,Slab,1,54.1,NEIL CREEK              ,OR 66 (HWY 021)   ,Good,12,2593,42.1576,-122.631096,30,54.1
41,Oregon,21570 018 05632,State Highway Agency,39,Lane County,0,0,No Place Code,2015,1101,Prestressed Concrete,Slab,1,147.6,HALF VIADUCT            ,OR 58 (HWY 018)   ,Good,8,1937.5,43.61379,-122.12988,0,49.9
41,Oregon,21569 018 05629,State Highway Agency,39,Lane County,0,0,No Place Code,2015,1544,Prestressed Concrete,Box Beam or Girders - Multiple,2,97.8,HALF VIADUCT            ,OR 58 (HWY 018)   ,Good,8,1539.7,43.61374,-122.1309,0,48.9
41,Oregon,21568 018 05623,State Highway Agency,39,Lane County,0,0,No Place Code,2015,3089,Prestressed Concrete,Box Beam or Girders - Multiple,5,247.7,HALF VIADUCT            ,OR 58 (HWY 018)   ,Good,8,3900.8,43.6139,-122.13225,0,49.9
41,Oregon,17460 021 00317,State Highway Agency,29,Jackson County,0,0,No Place Code,1996,2155,Prestressed Concrete,Slab,1,44,NEIL CREEK              ,OR 66 (HWY 021)   ,Fair,27,1932.8,42.170036,-122.64104,56,44
41,Oregon,08749 063 02379,State Highway Agency,29,Jackson County,0,0,No Place Code,1963,657,Concrete Continuous,Tee Beam,6,342.8,I-5 (HWY 001)           ,OR 99 (HWY 063)   ,Fair,60,9223.6,42.155838,-122.64655,0,69.9
41,Oregon,21567 018 05598,State Highway Agency,39,Lane County,0,0,No Place Code,2015,1544,Prestressed Concrete,Box Beam or Girders - Multiple,1,197.5,HALF VIADUCT            ,OR 58 (HWY 018)   ,Good,8,6674.3,43.61656,-122.1355,0,49.9
41,Oregon,18408 002 07116,State Highway Agency,65,Wasco County,0,0,No Place Code,2001,22259,Prestressed Concrete,Stringer/Multi-beam or Girder,3,354,UPRR                    ,I-84 (HWY 002)    ,Good,22,32519.9,45.69553,-121.37886,59,140.7
41,Oregon,17459 021 00250,State Highway Agency,29,Jackson County,0,0,No Place Code,1996,3663,Prestressed Concrete,Slab,1,34.1,NEIL CREEK              ,OR 66 (HWY 021)   ,Fair,27,1500.1,42.17643,-122.65035,11,34.1
41,Oregon,03462 233 01032,State Highway Agency,19,Douglas County,0,0,No Place Code,1933,784,Concrete,Tee Beam,3,127,MUIR CREEK              ,OR 230 (HWY 233)  ,Fair,90,4165.6,43.04807,-122.35083,0,60
41,Oregon,00498 292 00064,State Highway Agency,65,Wasco County,50050,50050,Mosier city,1920,619,Concrete,Arch - Deck,1,182.1,MOSIER CREEK            ,HWY 100           ,Fair,103,4181.8,45.68466,-121.39442,0,109.9
41,Oregon,08746N001 01329,State Highway Agency,29,Jackson County,0,0,No Place Code,1963,12676,Prestressed Concrete,Stringer/Multi-beam or Girder,3,163.7,CROWSON RD              ,I-5 (HWY 001) NB  ,Fair,60,8486.5,42.17391,-122.658295,13,55.1
41,Oregon,08746S001 01329,State Highway Agency,29,Jackson County,3050,0,No Place Code,1963,12676,Prestressed Concrete,Stringer/Multi-beam or Girder,3,149.9,CROWSON RD              ,I-5 (HWY 001) SB  ,Fair,60,6296.5,42.17373,-122.6586,13,49.9
41,Oregon,20798 002 07010,State Highway Agency,65,Wasco County,50050,50050,Mosier city,2009,22259,Prestressed Concrete,Stringer/Multi-beam or Girder,1,160.1,MOSIER CREEK            ,I-84 (HWY 002)    ,Good,14,14970.4,45.68594,-121.39478,0,160.1
41,Oregon,07626A292 00019,State Highway Agency,65,Wasco County,50050,50050,Mosier city,1953,1353,Concrete Continuous,Tee Beam,4,167,I-84 (HWY 002)          ,I-84 (HWY 002) CO ,Fair,70,5862.3,45.686165,-121.401184,0,49.9
41,Oregon,07397 292 00022,State Highway Agency,65,Wasco County,50050,50050,Mosier city,1953,2587,Concrete Continuous,Tee Beam,3,174.9,UPRR                    ,I-84 (HWY 002) CO ,Fair,70,6138.8,45.68472,-121.40177,0,65
41,Oregon,65C63 407000030,State Highway Agency,65,Wasco County,50050,0,No Place Code,1930,2008,Concrete Continuous,Tee Beam,2,44.9,ROCK CREEK              ,HWY 100           ,Fair,93,1017.5,45.684875,-121.40476,15,21
41,Oregon,07392 002 06962,State Highway Agency,65,Wasco County,0,50050,Mosier city,1953,22259,Concrete Continuous,Tee Beam,3,120.1,ROCK CREEK              ,I-84 (HWY 002)    ,Fair,70,9336.8,45.68668,-121.40457,0,47.9
41,Oregon,08745 021 00133,State Highway Agency,29,Jackson County,3050,3050,Ashland city,1963,8544,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,4,287.1,I-5 (HWY 001)           ,OR 66 (HWY 021)   ,Fair,60,20720.5,42.18536,-122.66623,27,84
41,Oregon,05283A270 01544,State Highway Agency,29,Jackson County,0,0,No Place Code,1968,3247,Prestressed Concrete,Slab,3,65,N FK LITTLE BUTTE CREEK ,OR 140 (HWY 270)  ,Fair,55,2791.9,42.4259,-122.58992,16,25.9
41,Oregon,08743 001 01477,State Highway Agency,29,Jackson County,0,0,No Place Code,1962,3001,Concrete Continuous,Box Beam or Girders - Multiple,4,384.8,I-5 (HWY 001)           ,CO RD (E MAIN ST) ,Poor,61,11868.5,42.192936,-122.671394,42,107.9
41,Oregon,03461 233 00516,State Highway Agency,29,Jackson County,0,0,No Place Code,1933,784,Concrete Continuous,Tee Beam,4,215.9,ROGUE RIVER             ,OR 230 (HWY 233)  ,Fair,90,7082.6,42.98845,-122.39601,0,54.1
41,Oregon,20675 001 01496,State Highway Agency,29,Jackson County,0,0,No Place Code,2008,12676,Steel,Stringer/Multi-beam or Girder,1,200.1,BEAR CR                 ,I-5 (HWY 001) NB  ,Fair,15,8929.7,42.19518,-122.673,30,200.1
41,Oregon,20674 001 01496,State Highway Agency,29,Jackson County,0,0,No Place Code,2008,12676,Steel,Stringer/Multi-beam or Girder,1,200.1,BEAR CR                 ,I-5 (HWY 001) SB  ,Fair,15,8929.7,42.19518,-122.67352,27,200.1
41,Oregon,00406A021 00076,State Highway Agency,29,Jackson County,3050,3050,Ashland city,1974,11439,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,3,315.6,CORP                    ,OR 66 (HWY 021)   ,Fair,49,27026.2,42.185387,-122.67707,55,105
41,Oregon,03460 233 00096,State Highway Agency,29,Jackson County,0,0,No Place Code,1932,784,Concrete,Tee Beam,3,90.9,BYBEE CREEK             ,OR 230 (HWY 233)  ,Fair,91,2981.6,42.93329,-122.42168,99,40
41,Oregon,03459 233 00058,State Highway Agency,29,Jackson County,0,0,No Place Code,1932,797,Concrete,Tee Beam,2,78.1,CASTLE CREEK            ,OR 230 (HWY 233)  ,Fair,91,2561.8,42.92785,-122.42373,99,47.9
41,Oregon,16019 022 04409,State Highway Agency,29,Jackson County,0,60100,Prospect CDP,1963,1199,Prestressed Concrete,Stringer/Multi-beam or Girder,1,49.9,COPCO CANAL             ,OR 62 (HWY 022)   ,Fair,60,2012.4,42.75839,-122.4901,35,49.9
41,Oregon,16018 022 04354,State Highway Agency,29,Jackson County,0,0,No Place Code,1963,1199,Concrete Continuous,Tee Beam,3,175.9,ROGUE RIVER (PROSPECT)  ,OR 62 (HWY 022)   ,Fair,60,5827.1,42.75234,-122.49713,30,66.9
41,Oregon,03722 022 05598,State Highway Agency,29,Jackson County,0,0,No Place Code,1927,1108,Concrete Continuous,Slab,2,38.4,UNION CREEK             ,OR 62 (HWY 022)   ,Fair,96,1561.6,42.90677,-122.44493,39,18
41,Oregon,03639A026 06823,State Highway Agency,27,Hood River County,0,0,No Place Code,1964,1442,Concrete Continuous,Tee Beam,3,140.1,Hood River              ,Hwy 026 (OR 35)   ,Fair,59,4917.9,45.3391,-121.5706,45,89.9
41,Oregon,0M229 022 04245,State Highway Agency,29,Jackson County,0,0,No Place Code,1963,1199,Concrete Continuous,Culvert,2,32.2,PP&L SPILLWAY           ,OR 62 (HWY 022)   ,Good,60,1223.6,42.740406,-122.511116,40,16.1
41,Oregon,16017 022 04219,State Highway Agency,29,Jackson County,0,0,No Place Code,1963,1199,Concrete Continuous,Tee Beam,3,167,CAL-ORE POWER FLUMES    ,OR 62 (HWY 022)   ,Fair,60,5533.6,42.737587,-122.5144,37,66.9
41,Oregon,21984 026 06748,State Highway Agency,27,Hood River County,0,0,No Place Code,2011,1442,Concrete,Culvert,1,29.9,CLARK CREEK OVERFLOW    ,OR 35 (HWY 026)   ,Good,12,1195,45.332,-121.582,0,29.9
41,Oregon,08739 001 01670,State Highway Agency,29,Jackson County,0,3050,Ashland city,1963,107,Prestressed Concrete,Stringer/Multi-beam or Girder,4,258.9,I-5 (HWY 001)           ,CO RD (MNT AVE)   ,Fair,60,7983.2,42.21102,-122.69991,0,76.1
41,Oregon,21983 026 06717,State Highway Agency,27,Hood River County,0,0,No Place Code,2011,1442,Concrete,Culvert,1,29.9,CLARK CREEK OVERFLOW    ,OR 35 (HWY 026)   ,Good,12,1195,45.32908,-121.586754,0,29.9
41,Oregon,03638A026 06725,State Highway Agency,27,Hood River County,0,0,No Place Code,1964,1442,Concrete,Slab,1,29.9,N Fork Of E Fk Hood R   ,Hwy 026 (OR 35)   ,Good,59,1244,45.3298,-121.5856,45,21
41,Oregon,21981 026 06699,State Highway Agency,27,Hood River County,0,0,No Place Code,2011,1442,Concrete,Culvert,1,29.9,WHITE RIVER OVERFLOW    ,OR 35 (HWY 026)   ,Good,12,1195,45.327217,-121.58969,0,29.9
41,Oregon,20677 001 01729,State Highway Agency,29,Jackson County,0,0,No Place Code,2008,17705,Prestressed Concrete,Box Beam or Girders - Multiple,3,205.1,EAGLE MILL RD           ,I-5 (HWY 001) NB  ,Fair,15,9283.9,42.216263,-122.70873,29,88.9
41,Oregon,20676 001 01729,State Highway Agency,29,Jackson County,0,0,No Place Code,2008,17705,Prestressed Concrete,Box Beam or Girders - Multiple,3,227,EAGLE MILL RD           ,I-5 (HWY 001) SB  ,Fair,15,10279.1,42.21613,-122.70921,29,88.9
41,Oregon,08049 063 01907,State Highway Agency,29,Jackson County,3050,3050,Ashland city,1956,9182,Concrete Continuous,Tee Beam,6,257.9,ASHLAND CREEK           ,OR 99 (HWY 063)   ,Fair,67,10829.3,42.19864,-122.71545,0,51.8
41,Oregon,0M274 063 01909,State Highway Agency,29,Jackson County,3050,3050,Ashland city,1911,8715,Concrete,Arch - Deck,1,23.3,ASHLAND CREEK           ,OR 99 (HWY 063)   ,Poor,112,1444.4,42.19819,-122.71579,30,19
41,Oregon,21978 026 06648,State Highway Agency,27,Hood River County,0,0,No Place Code,2011,1442,Concrete,Culvert,1,29.9,WHITE RIVER OVERFLOW    ,OR 35 (HWY 026)   ,Good,12,1195,45.322685,-121.598366,0,29.9
41,Oregon,03640A026 07326,State Highway Agency,27,Hood River County,0,0,No Place Code,1962,1518,Concrete Continuous,Tee Beam,3,100.1,E Fork Hood R           ,Hwy 026 (OR 35)   ,Good,61,3512.8,45.410282,-121.57058,15,65
41,Oregon,21152 026 07382,State Highway Agency,27,Hood River County,0,0,No Place Code,2010,1518,Prestressed Concrete,Slab,1,65,POLALLIE CREEK O'FLOW   ,OR 35 (HWY 026)   ,Fair,13,3111.6,45.41861,-121.56986,32,65
41,Oregon,03760A270 01247,State Highway Agency,29,Jackson County,0,0,No Place Code,1968,3004,Prestressed Concrete,Slab,3,55.1,LONG BRANCH CREEK       ,OR 140 (HWY 270)  ,Fair,55,2802.9,42.43682,-122.64498,8,22
41,Oregon,21345 026 06588,State Highway Agency,27,Hood River County,0,0,No Place Code,2011,1442,Prestressed Concrete,Stringer/Multi-beam or Girder,1,91.9,CLARK CREEK             ,OR 35 (HWY 026)   ,Good,12,3857.8,45.32077,-121.60968,0,91.9
41,Oregon,03759A270 01220,State Highway Agency,29,Jackson County,0,0,No Place Code,1968,3004,Prestressed Concrete,Slab,3,80.1,SALT CREEK              ,OR 140 (HWY 270)  ,Fair,55,3440.6,42.439384,-122.64887,20,32.2
41,Oregon,08736 001 01856,State Highway Agency,29,Jackson County,0,0,No Place Code,1962,364,Prestressed Concrete,Stringer/Multi-beam or Girder,4,276.9,I-5 (HWY 001)           ,CO RD(BUTLER CK RD,Fair,61,7994.6,42.224438,-122.73125,0,75.1
41,Oregon,16006 026 07968,State Highway Agency,27,Hood River County,0,0,No Place Code,1961,1546,Concrete Continuous,Tee Beam,3,140.1,E Fk Hood River         ,Hwy 026 (OR 35)   ,Good,62,4917.9,45.46516,-121.56906,0,89.9
41,Oregon,09846 215 01776,State Highway Agency,39,Lane County,0,0,No Place Code,1956,1826,Concrete Continuous,Tee Beam,3,81,SCOTT CREEK             ,OR 126 (HWY 215)  ,Fair,67,2711.9,44.1973,-122.0396,45,55.1
41,Oregon,0M038 026 07982,State Highway Agency,27,Hood River County,0,0,No Place Code,1961,1546,Concrete Continuous,Culvert,2,21,Dog River               ,Hwy 026 (OR 35)   ,Fair,62,716.4,45.49458,-121.56323,10,9.8
41,Oregon,09845 215 01726,State Highway Agency,39,Lane County,0,0,No Place Code,1956,1826,Concrete Continuous,Tee Beam,3,81,BOULDER CREEK           ,OR 126 (HWY 215)  ,Fair,67,2711.9,44.2043,-122.0387,45,55.1
41,Oregon,07991 971 00003,State Highway Agency,29,Jackson County,0,0,No Place Code,1956,12443,Concrete Continuous,Slab,6,208,BEAR CREEK              ,COUNTY ROAD NO 971,Fair,67,6278.4,42.22125,-122.740486,25,34.1
41,Oregon,21358 001 01917,State Highway Agency,29,Jackson County,0,0,No Place Code,2011,7222,Steel Continuous,Stringer/Multi-beam or Girder,2,259.5,I-5 (HWY 001)           ,VALLEY VIEW RD CON,Fair,12,16262.2,42.22798,-122.740685,40,138.1
41,Oregon,00646A026 09749,State Highway Agency,27,Hood River County,0,0,No Place Code,1962,8614,Concrete Continuous,Tee Beam,3,142.1,MHR & Unnamed Cr        ,Hwy 026 (OR 35)   ,Fair,61,4940.4,45.64894,-121.51282,48,55.1
41,Oregon,18571 026 06380,State Highway Agency,27,Hood River County,0,0,No Place Code,2001,1442,Prestressed Concrete,Box Beam or Girders - Single or Spread,1,131.9,OR 35 (HWY 026)         ,MT HOOD MEADOWS RD,Good,22,4889.6,45.31094,-121.64363,15,128.6
41,Oregon,09473 215 00464,State Highway Agency,43,Linn County,0,0,No Place Code,1959,1445,Concrete Continuous,Tee Beam,3,125,MCKENZIE RIVER          ,OR 126 (HWY 215)  ,Fair,64,3732,44.3566,-121.99499,29,48.9
41,Oregon,0M039 026 08394,State Highway Agency,27,Hood River County,0,50200,Mount Hood CDP,1961,1951,Concrete Continuous,Culvert,2,22,Irrigation Ditch        ,Hwy 026 (OR 35)   ,Good,62,728.4,45.5233,-121.5681,0,8.9
41,Oregon,03995A018 04833,State Highway Agency,39,Lane County,0,0,No Place Code,1965,3089,Prestressed Concrete,Slab,1,49.9,EAGLE CREEK             ,OR 58 (HWY 018)   ,Good,58,1897.9,43.677998,-122.2434,0,49.9
41,Oregon,09474 215 01920,State Highway Agency,39,Lane County,0,0,No Place Code,1961,1826,Prestressed Concrete,Stringer/Multi-beam or Girder,4,182.1,LOST CREEK              ,OR 126 (HWY 215)  ,Fair,62,5675.3,44.18755,-122.06212,30,45.9
41,Oregon,21218 002 06444,State Highway Agency,27,Hood River County,34900,34900,Hood River city,2009,23243,Steel,Box Beam or Girders - Multiple,1,98.1,CONN 2                  ,I-84 (HWY 002)    ,Good,14,8367.9,45.71056,-121.50177,0,98.1
41,Oregon,02471B002C06428,State Highway Agency,27,Hood River County,34900,0,No Place Code,1974,7799,Concrete Continuous,Box Beam or Girders - Multiple,6,532.2,UPRR & FRONTAGE RD      ,HWY 002 DU        ,Fair,49,26363.2,45.70948,-121.5044,0,89.9
41,Oregon,00200A026 10236,State Highway Agency,27,Hood River County,0,0,No Place Code,1982,7696,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,5,678.1,HOOD RIVER & UPRR       ,HWY 100           ,Good,41,32706,45.70795,-121.50559,25,140.1
41,Oregon,02444A002 06415,State Highway Agency,27,Hood River County,34900,34900,Hood River city,1962,14157,Steel Continuous,Stringer/Multi-beam or Girder,3,368.1,HOOD RIVER              ,I-84 (HWY 002) WB ,Fair,61,16062.5,45.710304,-121.5077,0,142.1
41,Oregon,02444 002 06415,State Highway Agency,27,Hood River County,0,34900,Hood River city,1953,14157,Steel Continuous,Girder and Floorbeam System,3,368.1,HOOD RIVER              ,I-84 (HWY 002) EB ,Fair,70,14371.7,45.71035,-121.50769,0,142.1
41,Oregon,16063 022 03541,State Highway Agency,29,Jackson County,0,0,No Place Code,1975,1243,Steel Continuous,Truss - Deck,4,1691.9,ROGUE RIVER             ,OR 62 (HWY 022)   ,Fair,48,80488.7,42.69454,-122.60071,0,336
41,Oregon,00640A281 01822,State Highway Agency,27,Hood River County,0,0,No Place Code,1989,2066,Prestressed Concrete,Stringer/Multi-beam or Girder,2,100.1,E FK OF HOOD RIVER      ,HWY 281           ,Good,34,3480,45.5308,-121.579,99,69.9
41,Oregon,07458 002F06398,State Highway Agency,27,Hood River County,34900,34900,Hood River city,1952,28315,Concrete Continuous,Stringer/Multi-beam or Girder,5,261.2,UPRR                    ,FRONTAGE RD HWY 2 ,Fair,71,14051.6,45.71019,-121.51226,0,69.9
41,Oregon,07459 002F06392,State Highway Agency,27,Hood River County,34900,34900,Hood River city,1953,28315,Concrete Continuous,Stringer/Multi-beam or Girder,4,206,HWY 2                   ,SECOND STREET     ,Fair,70,16426.1,45.71096,-121.51226,0,56.1
41,Oregon,21346 026 06179,State Highway Agency,27,Hood River County,0,0,No Place Code,2011,1442,Concrete Continuous,Stringer/Multi-beam or Girder,2,244.1,GREEN APPLE CREEK       ,OR 35 (HWY 026)   ,Good,12,11692.2,45.3039,-121.6707,0,122
41,Oregon,21344 026 06170,State Highway Agency,27,Hood River County,0,0,No Place Code,2011,1442,Prestressed Concrete,Stringer/Multi-beam or Girder,3,287.4,WHITE RIVER             ,OR 35 (HWY 026)   ,Good,12,12352.2,45.3029,-121.672,0,115.2
41,Oregon,21928 026 06159,State Highway Agency,27,Hood River County,0,0,No Place Code,2011,1442,Steel,Culvert,1,20,North Fork Mineral Creek,OR 35 (HWY 026)   ,Good,12,801,45.301197,-121.67439,0,20
41,Oregon,08662 002 06341,State Highway Agency,27,Hood River County,34900,34900,Hood River city,1964,14157,Steel Continuous,Stringer/Multi-beam or Girder,3,648,UPRR                    ,I-84 (HWY 002) EB ,Fair,59,22534.2,45.71282,-121.52202,0,131.9
41,Oregon,02443 002 06341,State Highway Agency,27,Hood River County,34900,34900,Hood River city,1953,14157,Prestressed Concrete Continuous,Girder and Floorbeam System,9,599.1,UPRR                    ,Hwy 002 (I-84 WB) ,Fair,70,23389.3,45.713,-121.52257,0,105
41,Oregon,03757B270 00915,State Highway Agency,29,Jackson County,0,0,No Place Code,1968,3310,Prestressed Concrete,Slab,3,80.1,LICK CREEK              ,OR 140 (HWY 270)  ,Fair,55,3440.6,42.464043,-122.69639,5,32.2
41,Oregon,08681 001 02121,State Highway Agency,29,Jackson County,0,0,No Place Code,1962,3893,Concrete Continuous,Box Beam or Girders - Multiple,3,357.9,I-5 (HWY 001)           ,VALLEY VIEW RD C#2,Poor,61,12448,42.24566,-122.773865,43,80.1
41,Oregon,01600 281 00495,State Highway Agency,27,Hood River County,0,0,No Place Code,1931,8452,Concrete,Arch - Deck,1,188,HOOD RIVER TUCKER BR    ,HWY 281           ,Fair,92,5180.9,45.65488,-121.54879,0,100.1
